# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov  8 14:40:44 2023
#
# User preference: *
#
# CONSTRAINT:  where (pl_radestr not null
# CONSTRAINT:  and pl_massestr not null)
#
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
#
pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim
19.952,1.906,-1.793,0,301.93850,44.49620,-44.49620,0
19.537,0.527,-0.527,0,408.09372,10.17056,-10.17056,0
17.038,1.345,-1.233,0,380.12468,22.88376,-22.88376,0
19.504,2.242,-2.242,0,416.35730,136.66690,-136.66690,0
16.175,1.233,-0.639,0,289.22530,66.74430,-69.92260,0
15.861,0.942,-0.751,0,874.03250,50.85280,-47.67450,0
17.094,0.729,-0.673,0,416.35730,88.99240,-92.17070,0
17.598,0.471,-0.404,0,375.03940,34.96130,-34.96130,0
21.409,1.233,-1.233,0,1293.56810,,,1
15.132,0.897,-0.897,0,540.31100,69.92260,-69.92260,0
14.460,0.717,-0.560,0,485.32641,27.65121,-27.96904,0
14.415,0.729,-0.527,0,483.71700,24.78970,-24.47190,0
19.515,0.773,-0.829,0,1074.90106,,,1
20.512,0.785,-0.785,0,5403.11000,,,1
17.777,0.437,-0.448,0,1242.71530,,,1
14.830,0.280,-0.280,0,298.12454,15.25584,-13.98452,0
14.258,0.235,-0.235,0,1646.35940,66.74430,-69.92260,0
15.244,0.560,-0.560,0,1334.87931,63.56568,-63.56568,0
17.486,1.233,-1.233,0,616.59020,104.88390,-104.88390,0
15.076,0.807,-0.807,0,469.41500,20.97600,-20.34000,0
15.076,0.807,-0.807,0,469.75274,20.02329,-19.70546,0
19.044,0.516,-0.504,0,286.68266,19.06980,-18.75197,0
13.372,1.457,-0.863,0,136.66100,14.30200,-14.62000,0
14.572,1.009,-1.009,0,165.27160,38.13960,-38.13960,0
13.227,1.233,-1.233,0,140.48086,6.03877,-6.03877,0
17.934,0.673,-0.673,0,441.78370,69.92260,-69.92260,0
17.183,0.516,-0.527,0,406.82240,57.20940,-57.20940,0
20.849,2.018,-1.793,0,272.69814,16.84499,-16.20933,0
18.159,1.121,-1.121,0,209.76780,38.13960,-38.13960,0
20.849,2.018,-1.793,0,275.55861,20.65895,-19.38763,0
19.986,0.101,-0.101,0,775.50520,222.48100,-222.48100,0
21.196,0.684,-0.594,0,915.35040,266.97720,-266.97720,0
16.029,1.457,-1.457,0,3178.30000,,,1
13.787,0.673,-0.560,0,349.61300,1112.40500,-254.26400,0
17.262,5.044,-5.044,0,1690.85560,1941.94130,-1941.94130,0
10.540,1.350,-1.350,0,460.83000,111.24000,-111.24000,0
20.850,0.034,-0.034,0,2637.88000,397.27000,-397.27000,0
15.760,0.426,-0.426,0,2070.66245,500.58225,-500.58225,0
16.948,0.392,-0.392,0,2949.46240,50.85280,-50.85280,0
3.780,0.390,-0.360,0,8.70000,2.50000,-2.50000,0
3.438,0.075,-0.075,0,9.50000,1.10000,-1.10000,0
1.900,0.300,-0.300,0,4.60000,0.30000,-0.30000,0
1.900,0.200,-0.200,0,9.00000,0.30000,-0.30000,0
8.860,0.250,-0.240,0,71.00000,11.20000,-9.20000,0
5.440,0.520,-0.300,0,15.00000,4.30000,-3.60000,0
1.130,0.050,-0.050,0,2.23000,0.50000,-0.84000,0
2.580,0.230,-0.220,0,11.02000,,,1
1.190,0.240,-0.190,0,9.20000,,,1
1.210,0.280,-0.090,0,10.36000,,,1
8.070,0.785,-0.785,0,254.26400,,,1
11.321,1.009,-1.009,0,381.39600,,,1
11.097,0.673,-0.785,0,613.41190,60.38770,-66.74430,0
0.510,0.030,-0.030,0,99.20000,,,1
0.759,,,0,0.44000,,,0
0.867,,,0,0.65500,,,0
1.710,0.160,-0.160,0,10.50000,4.60000,-4.60000,0
3.800,0.700,-0.600,0,7.80000,3.00000,-2.40000,0
4.320,0.410,-0.410,0,15.60000,5.70000,-15.60000,0
10.100,1.700,-1.600,0,58.40000,11.90000,-0.60000,0
11.270,1.060,-1.060,0,106.00000,11.00000,-11.00000,0
6.560,0.620,-0.620,0,35.00000,18.00000,-28.00000,0
11.545,1.457,-1.345,0,346.43470,27.33338,-27.65121,0
1.489,0.023,-0.021,0,3.57000,0.51000,-0.53000,0
1.470,0.030,-0.020,0,3.26000,0.30000,-0.30000,0
1.460,0.020,-0.020,0,4.60000,1.26000,-1.26000,0
1.470,0.030,-0.030,0,3.72000,0.42000,-0.42000,0
1.470,0.030,-0.030,0,3.33000,0.49000,-0.49000,0
1.481,0.049,-0.029,0,4.60853,1.27132,-1.46202,0
1.416,0.033,-0.036,0,4.56000,1.17000,-1.29000,0
2.355,0.022,-0.022,0,11.40000,1.30000,-1.30000,0
2.227,0.052,-0.053,0,20.00000,,,1
2.350,0.090,-0.040,0,17.20000,1.90000,-1.90000,0
2.350,0.060,-0.060,0,13.98000,1.79000,-1.79000,0
1.320,0.040,-0.040,0,7.34000,3.20000,-3.20000,0
2.200,0.050,-0.050,0,7.05000,,,1
1.610,0.050,-0.050,0,3.00000,,,1
5.770,0.850,-0.790,0,51.10000,5.10000,-4.70000,0
1.250,0.190,-0.170,0,3.78000,,,1
0.460,0.026,-0.026,0,1.10000,,,1
0.470,0.020,-0.020,0,4.30000,,,1
0.580,0.020,-0.020,0,3.00000,,,1
0.567,0.028,-0.028,0,1.70000,,,1
1.170,0.050,-0.070,0,2.60000,1.30000,-1.10000,0
1.154,0.058,-0.058,0,3.00000,1.30000,-1.30000,0
1.180,0.040,-0.040,0,3.80000,1.80000,-1.80000,0
2.170,0.110,-0.110,0,4.70000,1.80000,-1.80000,0
2.220,0.070,-0.070,0,8.93000,2.00000,-2.00000,0
0.880,0.030,-0.030,0,5.20000,,,1
0.861,0.022,-0.022,0,4.30000,,,1
3.370,0.090,-0.090,0,9.70000,8.60000,-8.60000,0
3.486,0.057,-0.054,0,9.80000,3.90000,-3.90000,0
5.450,0.180,-0.180,0,38.00000,17.00000,-16.00000,0
5.140,0.140,-0.140,0,36.10000,25.20000,-25.20000,0
3.130,0.520,-0.700,0,19.60000,14.50000,-12.40000,0
5.520,3.010,-1.120,0,5.10000,6.30000,-4.10000,0
1.310,0.070,-0.070,0,4.60000,0.92000,-0.85000,0
1.600,0.200,-0.300,0,3.60000,1.30000,-1.30000,0
1.850,1.010,-0.370,0,3.00000,9.20000,-2.00000,0
0.820,0.110,-0.110,0,5.30000,,,1
2.500,0.320,-0.320,0,10.44000,3.20000,-3.20000,0
0.950,0.130,-0.130,0,8.10000,,,1
2.560,0.330,-0.330,0,11.17000,5.80000,-5.80000,0
1.536,0.025,-0.025,0,3.51000,1.52000,-1.52000,0
1.536,0.025,-0.025,0,3.80000,1.80000,-1.70000,0
1.597,0.026,-0.026,0,9.39000,1.77000,-1.77000,0
1.597,0.026,-0.026,0,10.00000,2.00000,-2.00000,0
0.860,0.060,-0.060,0,3.80000,,,1
0.860,0.060,-0.060,0,7.70000,,,1
2.903,0.035,-0.035,0,14.10000,3.30000,-3.30000,0
2.903,0.035,-0.035,0,8.60000,3.60000,-3.60000,0
2.370,0.070,-0.070,0,7.30000,,,1
2.490,0.110,-0.110,0,4.90000,,,1
2.520,0.070,-0.070,0,21.80000,,,1
2.650,0.120,-0.120,0,8.20000,,,1
1.710,0.120,-0.110,0,4.30000,1.60000,-1.30000,0
1.800,0.030,-0.050,0,1.90000,1.40000,-1.00000,0
1.970,0.190,-0.190,0,4.30000,2.20000,-2.00000,0
3.150,0.300,-0.300,0,13.50000,4.80000,-6.10000,0
2.870,0.050,-0.060,0,2.90000,2.90000,-1.60000,0
2.730,0.200,-0.170,0,5.90000,3.60000,-2.90000,0
3.300,0.200,-0.200,0,6.80000,0.70000,-0.80000,0
3.430,0.320,-0.320,0,6.10000,3.10000,-1.70000,0
2.970,0.220,-0.180,0,6.70000,3.00000,-2.50000,0
3.120,0.060,-0.070,0,7.30000,0.80000,-1.50000,0
3.980,0.290,-0.250,0,7.00000,6.10000,-5.30000,0
4.000,0.200,-0.300,0,6.70000,1.20000,-1.00000,0
4.520,0.430,-0.430,0,8.40000,2.50000,-1.90000,0
4.190,0.070,-0.090,0,8.00000,1.50000,-2.10000,0
2.600,0.200,-0.200,0,1.70000,0.50000,-0.40000,0
2.610,0.250,-0.250,0,2.30000,2.20000,-1.20000,0
2.370,0.170,-0.150,0,2.50000,2.80000,-2.30000,0
2.490,0.040,-0.070,0,2.00000,0.80000,-0.90000,0
3.660,0.350,-0.350,0,300.00000,,,0
3.330,0.060,-0.080,0,25.00000,,,1
1.820,0.050,-0.050,0,11.70000,4.20000,-4.20000,0
2.180,0.060,-0.060,0,8.70000,,,1
1.020,0.110,-0.110,0,6.80000,4.30000,-3.60000,0
1.290,0.140,-0.140,0,40.00000,13.20000,-11.40000,0
1.600,0.180,-0.180,0,2.80000,0.60000,-0.60000,0
2.530,0.280,-0.280,0,3.90000,1.70000,-1.70000,0
8.059,0.269,-0.269,0,29.87500,10.48800,-10.48800,0
12.341,0.392,-0.392,0,584.78000,57.21000,-57.21000,0
18.999,0.314,-0.359,0,137.62039,13.34886,-12.71320,0
18.999,0.314,-0.359,0,136.97900,13.03000,-12.71300,0
19.123,0.785,-0.437,0,136.66690,16.84499,-13.98452,0
19.661,0.347,-0.404,0,137.30256,16.84499,-16.20933,0
2.310,0.370,-0.370,0,8.50000,9.70000,-7.50000,0
2.020,0.700,-0.190,0,27.70000,11.40000,-9.80000,0
1.750,0.600,-0.160,0,36.00000,19.40000,-16.20000,0
2.550,0.430,-0.230,0,55.30000,31.20000,-27.80000,0
1.430,0.090,-0.090,0,0.77000,0.48000,-0.25000,0
1.130,0.030,-0.030,0,30.70000,6.00000,-6.00000,0
1.130,0.030,-0.030,0,42.70000,14.30000,-12.30000,0
1.130,0.030,-0.030,0,33.30000,3.30000,-3.30000,0
1.340,0.080,-0.080,0,0.90000,0.58000,-0.29000,0
1.130,0.030,-0.030,0,37.00000,37.20000,-25.80000,0
2.520,0.070,-0.070,0,43.00000,13.00000,-12.00000,0
2.410,0.200,-0.200,0,16.13000,3.50000,-3.50000,0
0.840,0.070,-0.070,0,8.25000,5.90000,-5.90000,0
1.800,0.350,-0.170,0,19.80000,11.70000,-10.40000,0
0.701,0.066,-0.066,0,0.18700,0.05000,-0.05000,0
0.522,0.032,-0.032,0,0.06600,0.05900,-0.03700,0
0.710,0.100,-0.100,0,0.50000,0.30000,-0.20000,0
0.640,0.020,-0.020,0,0.07000,0.02000,-0.02000,0
1.610,0.160,-0.150,0,3.83000,1.51000,-1.26000,0
1.750,0.100,-0.100,0,1.60000,2.40000,-0.80000,0
1.197,0.070,-0.070,0,1.97000,1.91200,-1.12000,0
1.670,0.150,-0.150,0,5.20000,1.20000,-1.20000,0
1.510,0.040,-0.040,0,2.30000,0.60000,-0.50000,0
1.510,0.040,-0.040,0,2.10000,0.60000,-0.70000,0
1.212,0.075,-0.075,0,0.64000,0.67400,-0.38700,0
1.610,0.160,-0.150,0,1.01000,0.42000,-0.34000,0
1.680,0.150,-0.150,0,1.17000,0.30000,-0.30000,0
12.733,0.818,-0.605,0,2669.66000,111.24000,-108.06000,0
12.621,0.560,-0.560,0,2440.93440,123.95370,-123.95370,0
2.650,0.080,-0.080,0,37.10000,11.60000,-11.60000,0
4.320,0.120,-0.120,0,79.40000,16.40000,-16.40000,0
14.448,0.605,-0.605,0,221.20968,31.46517,-31.46517,0
10.760,0.670,-0.780,0,209.76000,25.43000,-28.60000,0
10.761,0.673,-0.785,0,201.18639,14.62018,-14.30235,0
8.594,0.036,-0.022,0,48.30992,33.05415,-19.38753,0
12.420,0.258,-0.258,0,1678.14240,69.92260,-69.92260,0
8.449,0.029,-0.029,0,105.83300,5.08500,-5.08500,0
1.930,0.310,-0.140,0,12.10000,7.40000,-6.30000,0
1.870,0.300,-0.140,0,11.80000,10.50000,-7.50000,0
11.874,0.138,-0.138,0,483.00000,206.00000,-206.00000,0
9.180,0.213,-0.191,0,158.91500,,,1
2.213,0.082,-0.082,0,5.40000,1.70000,-1.70000,0
2.213,0.082,-0.082,0,5.00000,3.10000,-2.80000,0
5.020,0.530,-0.530,0,48.60000,4.20000,-3.80000,0
11.994,0.560,-0.560,0,1868.84040,149.38010,-146.20180,0
3.870,0.060,-0.060,0,17.00000,12.00000,-12.00000,0
10.160,0.420,-0.420,0,321.00669,50.85255,-47.67426,0
14.908,0.448,-0.448,0,785.04010,38.13960,-34.96130,0
14.680,0.220,-0.220,0,778.65000,34.96000,-34.96000,0
14.684,0.269,-0.762,0,743.72220,28.28687,-77.86835,0
3.080,0.440,-0.150,0,82.60000,67.50000,-62.40000,0
11.949,0.493,-0.471,0,1322.16617,92.17024,-88.99195,0
2.030,0.120,-0.140,0,4.47000,0.48000,-0.43000,0
2.050,0.140,-0.150,0,5.42000,0.61000,-0.57000,0
9.960,0.600,-0.590,0,1462.01067,,,1
2.560,0.930,-0.260,0,23.00000,13.50000,-8.00000,0
2.470,0.900,-0.250,0,15.20000,10.40000,-5.80000,0
3.100,0.400,-0.400,0,5.40000,1.00000,-0.90000,0
3.500,0.190,-0.150,0,5.84000,0.86000,-0.82000,0
2.900,1.520,-0.300,0,2.00000,0.50000,-0.30000,0
7.300,0.900,-0.700,0,13.50000,2.60000,-2.80000,0
7.100,3.710,-0.720,0,7.50000,3.50000,-3.10000,0
8.730,0.360,-0.340,0,14.70000,2.70000,-2.50000,0
2.000,0.100,-0.100,0,6.90000,3.40000,-3.40000,0
5.490,0.260,-0.260,0,17.30000,1.90000,-1.90000,0
5.220,0.360,-0.340,0,18.40000,2.70000,-1.90000,0
6.980,0.330,-0.330,0,16.40000,1.40000,-1.40000,0
6.000,0.400,-0.400,0,14.90000,1.80000,-4.20000,0
6.630,0.450,-0.430,0,15.70000,2.00000,-1.40000,0
2.230,0.840,-0.190,0,35.70000,30.90000,-24.20000,0
1.950,0.840,-0.190,0,8.80000,7.40000,-5.70000,0
0.853,0.039,-0.026,0,2.40000,,,1
2.400,0.520,-0.180,0,22.70000,17.10000,-10.60000,0
2.209,0.048,-0.048,0,6.10000,2.80000,-2.70000,0
2.209,0.048,-0.048,0,20.30000,,,1
1.230,0.040,-0.040,0,5.30000,3.30000,-2.90000,0
0.802,0.042,-0.041,0,2.02000,0.56000,-0.62000,0
0.868,0.051,-0.050,0,2.11000,0.59000,-0.65000,0
1.868,0.066,-0.034,0,9.70000,1.41000,-1.44000,0
1.773,0.053,-0.030,0,9.70000,1.30000,-1.30000,0
1.910,0.120,-0.210,0,8.70000,2.10000,-2.20000,0
3.070,0.200,-0.310,0,16.10000,3.30000,-3.70000,0
3.047,0.064,-0.056,0,12.75000,2.17000,-2.24000,0
2.894,0.036,-0.033,0,11.10000,2.10000,-2.10000,0
2.750,0.170,-0.300,0,20.10000,,,1
2.744,0.073,-0.055,0,10.07000,3.97000,-3.70000,0
2.606,0.053,-0.039,0,13.40000,3.70000,-3.60000,0
0.821,0.022,-0.022,0,0.76000,,,1
0.868,0.074,-0.096,0,3.08000,,,1
1.030,0.100,-0.130,0,14.30000,,,1
0.952,0.047,-0.087,0,1.40000,,,1
2.090,0.850,-0.190,0,749.90000,419.10000,-344.70000,0
1.220,0.500,-0.110,0,33.90000,183.40000,-33.20000,0
1.635,0.038,-0.043,0,10.40000,,,1
1.639,0.019,-0.015,0,5.08000,1.72000,-1.72000,0
1.639,0.019,-0.015,0,7.50000,1.30000,-1.30000,0
2.450,1.620,-1.090,0,18.30000,22.40000,-17.00000,0
2.340,0.440,-0.340,0,23.60000,17.30000,-11.90000,0
2.510,0.630,-0.400,0,19.10000,29.90000,-17.70000,0
2.380,0.130,-0.130,0,36.00000,,,1
2.100,0.120,-0.120,0,9.10000,,,1
2.680,0.610,-0.260,0,15.10000,10.10000,-6.70000,0
2.990,0.180,-0.270,0,7.40000,1.30000,-1.10000,0
2.200,0.400,-0.400,0,4.00000,1.70000,-2.10000,0
2.600,0.500,-0.500,0,12.40000,2.80000,-2.90000,0
3.440,0.200,-0.300,0,5.10000,1.70000,-1.10000,0
5.240,0.260,-0.450,0,8.00000,1.50000,-1.30000,0
3.800,0.700,-0.700,0,5.90000,1.90000,-1.90000,0
4.600,0.270,-0.410,0,4.80000,1.40000,-1.20000,0
1.560,0.580,-0.120,0,24.00000,11.80000,-10.10000,0
2.290,0.840,-0.170,0,45.20000,22.50000,-19.10000,0
1.900,,,0,254.30000,,,1
1.900,0.060,-0.060,0,15.20000,3.20000,-2.90000,0
3.200,0.100,-0.100,0,60.20000,11.40000,-10.40000,0
3.200,,,0,858.10000,,,1
2.200,0.070,-0.070,0,17.60000,13.70000,-11.90000,0
2.200,0.340,-0.340,0,35.40000,19.70000,-16.60000,0
2.130,0.380,-0.380,0,24.10000,13.50000,-11.20000,0
5.600,2.370,-0.460,0,169.70000,71.70000,-69.10000,0
2.000,0.850,-0.170,0,13.50000,2.90000,-2.50000,0
2.400,,,0,508.50000,,,1
2.020,0.750,-0.300,0,33.30000,10.80000,-8.10000,0
2.360,0.870,-0.350,0,33.60000,13.00000,-9.50000,0
2.800,,,0,508.50000,,,1
2.280,0.260,-0.170,0,102.30000,43.30000,-39.40000,0
2.320,0.830,-0.180,0,15.20000,20.00000,-13.00000,0
2.380,1.010,-0.270,0,225.60000,61.30000,-36.50000,0
3.310,1.400,-0.370,0,21.60000,16.60000,-12.10000,0
2.748,0.038,-0.035,0,8.70000,2.50000,-2.30000,0
2.600,,,0,4036.30000,,,1
2.600,0.050,-0.050,0,9.00000,2.40000,-2.20000,0
2.710,0.050,-0.050,0,9.60000,4.20000,-4.20000,0
5.200,0.090,-0.090,0,24.60000,5.70000,-5.70000,0
4.500,0.080,-0.080,0,14.30000,2.70000,-2.50000,0
4.500,,,0,1322.12000,,,1
5.217,0.070,-0.065,0,15.20000,1.30000,-1.60000,0
2.090,0.840,-0.160,0,3.20000,3.70000,-2.70000,0
2.900,0.210,-0.200,0,5.02000,0.68000,-0.64000,0
3.600,,,0,120.77000,,,1
2.780,0.110,-0.110,0,5.12000,0.65000,-0.61000,0
3.600,,,0,119.18100,,,1
2.500,0.200,-0.200,0,6.10000,0.70000,-0.70000,0
2.510,0.210,-0.180,0,6.12000,0.72000,-0.70000,0
2.720,0.120,-0.120,0,6.20000,0.65000,-0.65000,0
2.110,0.280,-0.280,0,37.90000,21.30000,-17.90000,0
4.000,,,0,2895.31000,,,1
5.850,0.310,-0.220,0,41.80000,5.00000,-5.90000,0
4.900,,,0,4385.87000,,,1
7.170,0.380,-0.270,0,21.20000,3.20000,-3.70000,0
1.310,0.880,-0.150,0,78.00000,93.80000,-66.90000,0
1.630,1.100,-0.190,0,97.80000,55.50000,-33.90000,0
2.830,1.240,-0.270,0,25.20000,15.50000,-10.10000,0
2.900,1.270,-0.280,0,16.60000,4.40000,-3.60000,0
2.800,1.230,-0.270,0,16.30000,5.00000,-4.30000,0
2.740,1.200,-0.260,0,18.40000,21.10000,-9.20000,0
2.920,0.730,-0.630,0,87.30000,41.70000,-39.90000,0
2.920,0.730,-0.630,0,78.10000,69.80000,-50.70000,0
3.360,0.830,-0.720,0,64.20000,18.10000,-15.70000,0
3.360,0.840,-0.720,0,39.60000,53.60000,-36.40000,0
5.500,1.100,-1.100,0,7.40000,2.20000,-1.50000,0
4.300,1.720,-0.410,0,49.40000,7.20000,-5.90000,0
4.300,1.000,-0.900,0,4.50000,1.20000,-0.90000,0
3.100,1.240,-0.300,0,37.50000,5.50000,-4.50000,0
3.600,,,0,479.90000,,,1
2.930,0.460,-0.460,0,8.80000,3.80000,-3.10000,0
2.770,0.440,-0.440,0,10.90000,6.10000,-4.50000,0
3.400,,,0,432.23000,,,1
2.460,1.000,-0.200,0,61.00000,35.90000,-36.10000,0
3.100,1.260,-0.250,0,56.20000,16.20000,-16.70000,0
2.150,0.100,-0.100,0,7.30000,6.80000,-6.80000,0
11.545,0.224,-0.224,0,133.48860,15.89150,-15.89150,0
11.590,0.190,-0.190,0,132.00000,17.00000,-17.00000,0
2.680,0.170,-0.170,0,4.00000,0.90000,-0.90000,0
3.350,0.220,-0.220,0,4.51000,1.41000,-1.47000,0
3.600,0.500,-0.500,0,127.10000,,,1
2.550,0.120,-0.120,0,5.00000,1.50000,-1.30000,0
2.900,0.400,-0.400,0,95.30000,,,1
3.140,0.200,-0.200,0,4.00000,1.23000,-1.29000,0
2.340,0.120,-0.110,0,4.50000,1.10000,-1.10000,0
3.240,1.490,-0.320,0,48.50000,11.20000,-7.00000,0
7.390,3.400,-0.740,0,42.10000,14.10000,-9.30000,0
3.900,0.200,-0.200,0,11.30000,1.40000,-1.40000,0
3.560,0.380,-0.140,0,78.60000,4.60000,-8.30000,0
1.900,0.200,-0.200,0,8.80000,0.60000,-0.50000,0
3.600,0.500,-0.500,0,63.56600,,,1
12.300,0.400,-0.400,0,640.00000,50.00000,-50.00000,0
14.300,1.800,-1.800,0,2892.25300,,,1
11.230,1.190,-0.440,0,1603.80000,52.40000,-133.00000,0
13.100,0.900,-0.800,0,527.70000,35.20000,-9.70000,0
8.800,0.500,-0.500,0,23.10000,2.70000,-2.70000,0
10.600,1.400,-1.400,0,5403.11000,,,1
3.660,0.910,-0.360,0,7.20000,5.40000,-3.80000,0
3.600,0.900,-0.360,0,10.50000,2.60000,-2.00000,0
3.300,0.820,-0.330,0,6.00000,2.40000,-2.20000,0
3.350,0.840,-0.330,0,4.50000,8.50000,-3.60000,0
2.700,0.200,-0.200,0,9.10000,6.10000,-3.80000,0
3.000,0.300,-0.300,0,8.80000,0.90000,-0.90000,0
3.010,0.340,-0.320,0,8.81000,0.92000,-0.91000,0
3.200,1.200,-0.460,0,3.10000,0.60000,-0.50000,0
3.210,1.200,-0.470,0,2.10000,1.10000,-0.80000,0
2.430,0.090,-0.090,0,7.44000,0.91000,-0.87000,0
2.800,1.050,-0.410,0,1.50000,0.50000,-0.40000,0
2.720,0.310,-0.300,0,3.90000,0.70000,-0.69000,0
2.810,1.050,-0.410,0,1.90000,1.60000,-1.00000,0
2.700,0.300,-0.300,0,3.90000,0.70000,-0.70000,0
2.200,0.070,-0.070,0,3.64000,0.65000,-0.58000,0
4.710,2.230,-0.570,0,29.50000,9.60000,-7.00000,0
5.300,1.100,-1.100,0,1493.70000,,,1
3.900,0.800,-0.800,0,2161.24400,,,1
2.100,0.200,-0.100,0,7.00000,3.40000,-4.10000,0
2.080,0.750,-0.180,0,109.80000,113.60000,-95.90000,0
2.250,0.110,-0.110,0,9.40000,3.60000,-3.10000,0
2.200,0.200,-0.200,0,1303.00000,,,1
2.000,0.200,-0.200,0,158.90000,,,1
2.020,0.110,-0.110,0,7.70000,5.00000,-3.80000,0
1.670,1.010,-0.370,0,684.40000,494.20000,-293.50000,0
1.381,0.035,-0.035,0,3.90000,,,1
1.900,1.150,-0.420,0,79.70000,129.60000,-72.70000,0
1.570,0.040,-0.040,0,6.80000,3.40000,-3.20000,0
3.030,2.130,-1.420,0,44.60000,47.70000,-33.30000,0
2.790,1.960,-1.310,0,17.40000,15.40000,-10.70000,0
2.410,1.700,-1.130,0,6.90000,8.50000,-5.90000,0
1.180,0.110,-0.110,0,20.30000,27.10000,-17.70000,0
2.300,0.960,-0.230,0,28.50000,12.90000,-12.30000,0
5.400,2.240,-0.540,0,39.40000,13.60000,-12.60000,0
2.600,0.550,-0.550,0,0.39000,1.24000,-0.32000,0
4.580,0.960,-0.960,0,3.91000,1.87000,-1.80000,0
4.600,1.000,-0.900,0,4.10000,1.70000,-2.00000,0
4.980,1.170,-1.120,0,11.70000,10.00000,-7.40000,0
3.500,0.800,-0.700,0,5.50000,1.20000,-1.10000,0
3.530,0.750,-0.730,0,5.57000,1.16000,-1.07000,0
3.740,0.880,-0.840,0,12.80000,12.30000,-9.20000,0
4.000,0.850,-0.840,0,9.65000,1.84000,-1.66000,0
4.150,0.980,-0.930,0,25.20000,13.90000,-10.20000,0
4.000,0.800,-0.900,0,9.60000,1.70000,-1.80000,0
1.610,0.170,-0.170,0,28.20000,29.00000,-24.10000,0
2.430,0.110,-0.110,0,30.60000,24.20000,-21.10000,0
1.560,0.070,-0.070,0,8.50000,7.20000,-6.30000,0
1.160,0.450,-0.090,0,7.30000,7.80000,-6.20000,0
1.180,0.460,-0.090,0,14.70000,14.10000,-10.00000,0
8.564,0.135,-0.157,0,69.92000,3.49600,-3.17800,0
0.800,0.100,-0.100,0,0.50000,0.30000,-0.30000,0
1.300,0.100,-0.100,0,2.20000,0.90000,-0.90000,0
1.860,0.650,-0.150,0,94.50000,70.80000,-60.30000,0
8.160,0.157,-0.157,0,40.36300,6.35600,-6.35600,0
3.100,1.420,-0.600,0,6.10000,3.30000,-3.20000,0
2.530,1.160,-0.490,0,7.20000,8.50000,-5.90000,0
2.800,1.280,-0.540,0,14.90000,5.30000,-4.70000,0
2.280,1.040,-0.440,0,14.80000,12.30000,-6.80000,0
3.030,1.330,-0.240,0,4.80000,5.70000,-4.70000,0
3.160,1.380,-0.250,0,11.10000,9.90000,-7.60000,0
4.800,1.000,-0.900,0,2.90000,2.40000,-1.90000,0
4.600,0.900,-0.900,0,2.70000,2.50000,-1.50000,0
1.498,0.061,-0.049,0,3.83000,0.11000,-0.10000,0
1.500,0.100,-0.100,0,3.90000,0.20000,-0.20000,0
1.582,0.015,-0.015,0,5.56000,0.41000,-0.45000,0
1.486,0.035,-0.035,0,4.45000,0.33000,-0.27000,0
3.679,0.054,-0.054,0,8.08000,0.60000,-0.46000,0
3.800,0.200,-0.200,0,7.50000,0.30000,-0.30000,0
3.679,0.096,-0.091,0,7.13000,0.18000,-0.18000,0
3.692,0.010,-0.010,0,9.61000,0.79000,-0.89000,0
2.410,0.680,-1.040,0,66.40000,71.90000,-56.60000,0
0.320,0.020,-0.020,0,10.00000,,,1
0.310,0.006,-0.008,0,0.79000,,,1
0.296,0.037,-0.037,0,3.17830,3.17830,-3.17830,0
0.750,0.030,-0.030,0,12.00000,,,1
0.755,0.033,-0.055,0,1.30000,,,1
2.000,0.070,-0.070,0,62.50000,55.40000,-40.80000,0
2.030,0.030,-0.039,0,2.00000,,,1
1.940,0.060,-0.060,0,12.20000,,,1
4.300,0.110,-0.110,0,122.00000,,,1
2.790,1.620,-0.350,0,12.80000,11.40000,-6.80000,0
3.100,1.810,-0.390,0,13.20000,16.80000,-9.00000,0
12.240,0.874,-0.874,0,5689.15700,572.09400,-572.09400,0
13.899,1.009,-1.121,0,6388.38300,349.61300,-349.61300,0
13.680,1.350,-1.120,0,5720.70000,295.57000,-289.21000,0
13.900,1.010,-1.120,0,6388.10000,413.20000,-381.40000,0
3.500,1.280,-0.650,0,75.50000,11.80000,-5.80000,0
5.300,1.950,-0.990,0,17.90000,2.80000,-1.30000,0
4.002,0.213,-0.213,0,24.47200,3.81400,-3.81400,0
4.125,0.829,-0.381,0,23.83725,4.13179,-3.49613,0
13.110,0.450,-0.450,0,699.20000,127.10000,-127.10000,0
14.235,1.906,-1.906,0,673.79960,114.41880,-114.41880,0
16.141,1.233,-1.233,0,657.90810,104.88390,-104.88390,0
16.141,1.457,-1.457,0,686.51280,139.84520,-139.84520,0
1.430,0.030,-0.030,0,6.35000,1.40000,-1.40000,0
